SignalID,Name,Category,Subcategory,Description,SentBy,ReceivedBy,Direction,Interface,Protocol,DataType,ROSMessageType,Units,Rate,RateBasis,PhysicalMedium,SystemBoundary,SysMLRepresentation,ImplementationStatus,EvidenceType,SourceFile,SourceLocation,Confidence,Notes
SIG-0096,Thermal Warm-Pixel Mask,Software Data,Perception,Boolean mask selecting pixels within configured dog-temperature bounds.,thermal_node threshold logic,thermal_node connected-component logic,Internal,,,boolean image mask,,pixels,4,Computed each 4 Hz thermal tick,Process memory,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/thermal_node.py,dog_temp_min / dog_temp_max thresholding,High,
SIG-0097,Thermal Connected Components,Software Data,Perception,Connected warm regions used to generate thermal dog candidates.,thermal_node connected-component logic,ThermalBlob message builder,Internal,,,labels + area + centroid,,pixels,4,Computed each 4 Hz thermal tick,Process memory,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/thermal_node.py,warm-blob extraction,High,
SIG-0098,Microphone PCM Chunk,Software Data,Sound,Mono digitized audio chunk supplied to the acoustic classifier.,ReSpeaker XVF3800 USB Audio,audio_classifier,Internal,,,PCM waveform,,sample amplitude,16000,Configured sample rate 16 kHz; 0.975 s classifier windows,USB audio / process memory,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/audio_classifier.py,audio capture / classifier chunk,High,
SIG-0099,Audio RMS Energy,Software Data,Measurement,RMS-derived audio energy used by the silence/noise gate.,audio_classifier energy estimator,audio_classifier event gate,Internal,,,float,,dB,,One value per 0.975 s classifier chunk,Process memory,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/audio_classifier.py,energy gate; threshold -30 dB,High,
SIG-0100,YAMNet Class Scores,Software Data,Perception,YAMNet class probability vector used to map dog vocalizations/noise.,YAMNet inference,audio_classifier class mapping,Internal,,,probability vector,,dimensionless,,One inference per accepted audio chunk,Process memory,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/audio_classifier.py,YAMNet TFLite inference,High,
SIG-0101,Microphone Direction of Arrival,Software Data,Measurement,Acoustic direction-of-arrival angle obtained from XVF3800 control interface.,ReSpeaker XVF3800,audio_classifier,Internal,,,angle,,deg,,Read when producing an audio event,USB control / process memory,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/xvf3800_control.py,DoA vendor control transfer,High,
SIG-0102,State Fusion Evidence Window,Software Data,State,"10 s window of visual, thermal, audio, and pose evidence.",state_fusion input callbacks,state_fusion classification logic,Internal,,,timestamped evidence deques,,s,2,10 s window evaluated/pruned at 2 Hz,Process memory,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,evidence deques / tick,High,
SIG-0103,Candidate Dog State,Software Data,State,Pre-hysteresis behavioral-state candidate from the fusion decision ladder.,state_fusion classifier,state_fusion hysteresis logic,Internal,,,state enum + confidence,,dimensionless,2,Computed on 2 Hz tick,Process memory,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,classification decision ladder,High,
SIG-0104,Dog State Commit,Software Data,Event,State transition committed after candidate stability for configured hysteresis.,state_fusion hysteresis logic,state_fusion publisher,Internal,,,state transition,,s,,Event-driven after 3 s hysteresis,Process memory,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,hysteresis commit,High,
SIG-0105,Behavior Context Vector,Software Data,State,Six-element behavior feature vector stored in DogState.,DogState message,dog_logger,Internal,,,float32[6],,mixed / dimensionless,2,Computed with each fused state,Process memory / ROS payload,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,context vector construction,High,
SIG-0105,Behavior Context Vector,Software Data,State,Six-element behavior feature vector stored in DogState.,state_fusion,DogState message builder,Internal,,,float32[6],,mixed / dimensionless,2,Computed with each fused state,Process memory / ROS payload,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,context vector construction,High,
SIG-0106,Stress Proxy,Software Data,State,Heuristic stress/welfare proxy computed from bark rate.,DogState message,dog_logger,Internal,,,float32,,dimensionless,2,"Computed with each state tick; min(1,bark_rate/0.3)",Process memory / ROS payload,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,stress_proxy computation,High,
SIG-0106,Stress Proxy,Software Data,State,Heuristic stress/welfare proxy computed from bark rate.,DogState message,mission_controller,Internal,,,float32,,dimensionless,2,"Computed with each state tick; min(1,bark_rate/0.3)",Process memory / ROS payload,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,stress_proxy computation,High,
SIG-0106,Stress Proxy,Software Data,State,Heuristic stress/welfare proxy computed from bark rate.,state_fusion,DogState message builder,Internal,,,float32,,dimensionless,2,"Computed with each state tick; min(1,bark_rate/0.3)",Process memory / ROS payload,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,stress_proxy computation,High,
SIG-0107,Dog State Change Event,Software Data,Event,Semantic event when committed dog state changes.,dog_logger state comparator,dog_logger persistence logic,Internal,,,old/new state,,,,Event-driven on state change,Process memory / ROS-derived,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/dog_logger.py,state-change detection,High,
SIG-0108,Room Attribution,Software Data,State,Named room assigned from dog map position.,dog_logger room lookup,SQLite event record builder,Internal,,,room string,,,,On logged state events / heartbeat,Process memory,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/dog_logger.py,room lookup against rooms.yaml,Medium,Room rectangles are documented as placeholders/overlapping in current architecture.
SIG-0109,Persistent Dog Event Record,Software Data,Telemetry,State transition/heartbeat record persisted to SQLite WAL database.,dog_logger,SQLite Event Database,Internal,,,SQLite row,,mixed,,On state transition and at least every 60 s heartbeat,Local filesystem,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/dog_logger.py,SQLite WAL insert,High,
SIG-0110,Snapshot Image Reference,Software Data,Telemetry,Filesystem snapshot path associated with a logged dog event.,dog_logger,SQLite Event Database,Internal,,,path string,,,,On state transition,Local filesystem,Internal,ItemFlow,Unclear,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/dog_logger.py,snapshot placeholder,High,"Current implementation writes an empty placeholder .jpg, not a real image."
SIG-0111,Daily Report Timer,Software Data,Event,Daily time trigger that starts report generation.,daily_report scheduler,daily_report generator,Internal,,,time event,,local time,,Scheduler checks every 60 s; default generation 23:55,Process timer,Internal,Signal,Production,Source Code; Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,RPT-01 / ACT-03,High,
SIG-0112,Daily Summary Markdown,Software Data,Telemetry,Generated daily activity summary document.,daily_report,Reports Directory,Internal,,,Markdown document,,,,Once daily or on-demand,Local filesystem / HTTP,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/daily_report.py,report output,High,
SIG-0112,Daily Summary Markdown,Software Data,Telemetry,Generated daily activity summary document.,report_server,Operator Web Browser,Outbound,/latest,HTTP,Markdown document,,,,Once daily or on-demand,TCP/Wi-Fi,BillieBot-to-External,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/daily_report.py,report output,High,
SIG-0113,Activity Timeline Image,Software Data,Telemetry,PNG daily activity timeline visualization.,daily_report,Reports Directory,Internal,,,PNG image,,pixels,,Generated with each report,Local filesystem / HTTP,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/daily_report.py,timeline output,High,
SIG-0113,Activity Timeline Image,Software Data,Telemetry,PNG daily activity timeline visualization.,report_server,Operator Web Browser,Outbound,,HTTP,PNG image,,pixels,,Generated with each report,TCP/Wi-Fi,BillieBot-to-External,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/daily_report.py,timeline output,High,
SIG-0114,Report HTTP Request,Network,Request,"Operator request for report pages, latest/raw reports, index, or health.",Operator Web Browser,report_server,Inbound,"TCP 8080: /, /latest, /reports, /health",HTTP,HTTP request,,,,Operator-driven / asynchronous,TCP/Wi-Fi,External-to-BillieBot,Signal,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/report_server.py,FastAPI routes,High,
SIG-0115,Report HTTP Response,Network,Response,"HTML, Markdown, index, or health response.",report_server,Operator Web Browser,Outbound,TCP 8080,HTTP,HTML / Markdown / JSON,,,,One response per request,TCP/Wi-Fi,BillieBot-to-External,Signal,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/report_server.py,FastAPI route responses,High,
SIG-0116,Navigation Failure Count,Software Data,State,Counter intended to trigger SAFE after repeated navigation failures.,Intended Nav2 result handler,mission_controller safety precheck,Internal,,,integer count,,count,,Intended event-driven update,Process memory,Internal,Value/Data,Unclear,Source Code; Documentation,billiebot_ws/src/billiebot_mission/billiebot_mission/mission_controller.py,_nav_failure_count,High,Variable exists but is not incremented by live Nav2 results.
SIG-0117,Patrol Waypoint Queue,Software Data,Command,Ordered patrol waypoint set intended for autonomous patrol dispatch.,patrol_waypoints.yaml,Mission Patrol Executor (not implemented),Internal,,,waypoint list,,,,Per patrol mission,Process memory,Internal,Value/Data,Planned,Configuration; Documentation,billiebot_ws/src/billiebot_navigation/config/patrol_waypoints.yaml,waypoint configuration,High,Mission controller does not currently load/dispatch this list.
SIG-0118,Audio Investigation Cue,Software Data,Event,Mission cue intended to redirect patrol toward an acoustic direction of arrival.,mission_controller audio callback,INVESTIGATE / Patrol Reprioritizer (not implemented),Internal,,,event + DoA,,deg,,Event-driven on qualifying audio event,Process memory,Internal,Signal,Planned,Source Code; Documentation,billiebot_ws/src/billiebot_mission/billiebot_mission/mission_controller.py,audio callback,High,Current code logs the cue but does not transition/reprioritize.
SIG-0119,Policy Decision,Software Data,Command,"Behavior-policy output selecting observe, approach, retreat, speak, or treat.",PolicyDecision BT Node,Engagement Action Selector,Internal,,,behavior action enum,,,,Intended BT decision event,Process memory,Internal,Signal,Planned,Source Code; Documentation,billiebot_ws/src/billiebot_mission/src/policy_decision_node.cpp,PolicyDecision BT node,High,Compiled extension point but current Python mission controller does not execute the BT.
SIG-0120,Operator Alert,Software Data,Event,Operator notification required on selected SAFE/recovery failures.,Mission Safety Logic,Operator,Outbound,,,alert event,,,,Event-driven,TBD,BillieBot-to-External,Signal,Planned,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,NAV-14 / PLT-04 / PROP-01,High,No notification transport/channel is implemented.
SIG-0121,Pickup Request,Software Data,Event,Operator pickup request for battery-related SAFE state.,Mission Safety Logic,Operator,Outbound,,,request event,,,,Event-driven,TBD,BillieBot-to-External,Signal,Planned,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,PLT-04 / ACT-05,High,Architecture requirement only; no interface/channel implemented.
SIG-0122,Motor Nano USB Serial Bitstream,Digital Electrical,UART,Bidirectional asynchronous serial bitstream over the CH340 USB-serial link.,Jetson Orin Nano / base_bridge,Motor Nano,Internal,USB serial / CH340,UART serial,ASCII CR-terminated bytes,,,,Asynchronous; configured 57600 baud,USB cable / copper,Internal,ItemFlow,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/ROSArduinoBridge.ino,BAUDRATE=57600 / Serial.begin,High,
SIG-0122,Motor Nano USB Serial Bitstream,Digital Electrical,UART,Bidirectional asynchronous serial bitstream over the CH340 USB-serial link.,Motor Nano,Jetson Orin Nano / base_bridge,Internal,USB serial / CH340,UART serial,ASCII CR-terminated bytes,,,,Asynchronous; configured 57600 baud,USB cable / copper,Internal,ItemFlow,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/ROSArduinoBridge.ino,BAUDRATE=57600 / Serial.begin,High,
SIG-0123,Wheel Motor Command Frame,Digital Electrical,UART,ASCII `m <left> <right>` frame conveying target counts per PID loop.,base_bridge,Motor Nano firmware,Internal,Motor Nano USB serial,UART serial,ASCII command frame,,counts/loop,30,Sent each 30 Hz control update,USB cable / UART bridge,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,motor command writer,High,
SIG-0124,Encoder Read Request,Digital Electrical,UART,ASCII `e` request for cumulative wheel counts.,base_bridge,Motor Nano firmware,Internal,Motor Nano USB serial,UART serial,ASCII command,,,30,Issued each 30 Hz base update,USB cable / UART bridge,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,encoder read in update(),High,
SIG-0125,Encoder Count Reply,Digital Electrical,UART,ASCII reply containing cumulative left and right encoder counts.,Motor Nano firmware,base_bridge,Internal,Motor Nano USB serial,UART serial,two signed integer counts,,counts,30,One response per encoder read request,USB cable / UART bridge,Internal,Signal,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/ROSArduinoBridge.ino,READ_ENCODERS command handler,High,
SIG-0126,Encoder Reset Request,Digital Electrical,UART,ASCII `r` request that resets both encoder counters and PID state.,base_bridge,Motor Nano firmware,Internal,Motor Nano USB serial,UART serial,ASCII command,,,,Startup/event-driven,USB cable / UART bridge,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,reset_encoders_on_start,High,
SIG-0127,Battery ADC Read Request,Digital Electrical,UART,ASCII `a <pin>` request for the configured battery-sense ADC channel.,base_bridge,Motor Nano firmware,Internal,Motor Nano USB serial,UART serial,ASCII command,,,1,battery_read_interval_sec=1.0,USB cable / UART bridge,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/base_bridge.py,read_battery(),High,
SIG-0128,Battery ADC Reply,Digital Electrical,UART,ASCII integer ADC-count reply.,Motor Nano firmware,base_bridge,Internal,Motor Nano USB serial,UART serial,integer ASCII line,,counts,1,One response per ADC read request,USB cable / UART bridge,Internal,Signal,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/ROSArduinoBridge.ino,ANALOG_READ handler,High,
SIG-0129,Motor Nano Command Acknowledgement,Digital Electrical,UART,ASCII `OK` acknowledgement returned for accepted control/reset commands.,Motor Nano firmware,base_bridge,Internal,Motor Nano USB serial,UART serial,ASCII line,,,,One ACK per applicable command,USB cable / UART bridge,Internal,Signal,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/ROSArduinoBridge.ino,command handlers,High,
SIG-0130,Raw Motor PWM Serial Command,Digital Electrical,UART,Inherited generic `o <left> <right>` command that directly sets raw PWM.,Legacy Host Client,Motor Nano firmware,Internal,Motor Nano USB serial,UART serial,ASCII command,,PWM counts,,Event-driven if invoked,USB cable / UART bridge,Internal,Signal,Legacy,Firmware,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/ROSArduinoBridge.ino,MOTOR_RAW_PWM handler,High,Implemented in firmware but not used by production base_bridge.
SIG-0131,PID Gain Update Serial Command,Digital Electrical,UART,Inherited generic `u` command for updating motor PID gains.,Legacy Host Client,Motor Nano PID controller,Internal,Motor Nano USB serial,UART serial,ASCII command,,,,Event-driven if invoked,USB cable / UART bridge,Internal,Signal,Legacy,Firmware,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/ROSArduinoBridge.ino,UPDATE_PID handler,High,Not used by production base_bridge.
SIG-0132,Generic MCU I/O Command,Digital Electrical,UART,"Inherited analog/digital read/write, pin-mode, ping, and related generic commands.",Legacy Host Client,Motor Nano firmware,Internal,Motor Nano USB serial,UART serial,ASCII command/reply,,,,Event-driven if invoked,USB cable / UART bridge,Internal,Signal,Legacy,Firmware,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/commands.h,"ANALOG/DIGITAL I/O, PIN_MODE, PING",High,Inherited ROSArduinoBridge capability; not used by BillieBot production base_bridge.
SIG-0132,Generic MCU I/O Command,Digital Electrical,UART,"Inherited analog/digital read/write, pin-mode, ping, and related generic commands.",Motor Nano firmware,Legacy Host Client,Internal,Motor Nano USB serial,UART serial,ASCII command/reply,,,,Event-driven if invoked,USB cable / UART bridge,Internal,Signal,Legacy,Firmware,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/commands.h,"ANALOG/DIGITAL I/O, PIN_MODE, PING",High,Inherited ROSArduinoBridge capability; not used by BillieBot production base_bridge.
SIG-0133,Left Encoder Channel A,Digital Electrical,Encoder,Quadrature encoder logic channel from Left Encoder to Motor Nano pin-change logic.,Left Encoder,Motor Nano,Internal,GPIO D2 / PD2,GPIO / quadrature,digital pulse train,,,,Edge-driven; depends on shaft speed,Copper wire,Internal,ItemFlow,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/encoder_driver.h,LEFT_ENC_PIN_A PD2,High,
SIG-0134,Left Encoder Channel B,Digital Electrical,Encoder,Quadrature encoder logic channel from Left Encoder to Motor Nano pin-change logic.,Left Encoder,Motor Nano,Internal,GPIO D3 / PD3,GPIO / quadrature,digital pulse train,,,,Edge-driven; depends on shaft speed,Copper wire,Internal,ItemFlow,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/encoder_driver.h,LEFT_ENC_PIN_B PD3,High,
SIG-0135,Right Encoder Channel A,Digital Electrical,Encoder,Quadrature encoder logic channel from Right Encoder to Motor Nano pin-change logic.,Right Encoder,Motor Nano,Internal,GPIO A4 / PC4,GPIO / quadrature,digital pulse train,,,,Edge-driven; depends on shaft speed,Copper wire,Internal,ItemFlow,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/encoder_driver.h,RIGHT_ENC_PIN_A PC4,High,
SIG-0136,Right Encoder Channel B,Digital Electrical,Encoder,Quadrature encoder logic channel from Right Encoder to Motor Nano pin-change logic.,Right Encoder,Motor Nano,Internal,GPIO A5 / PC5,GPIO / quadrature,digital pulse train,,,,Edge-driven; depends on shaft speed,Copper wire,Internal,ItemFlow,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/encoder_driver.h,RIGHT_ENC_PIN_B PC5,High,
SIG-0137,Left Motor Forward PWM,Digital Electrical,PWM,PWM motor-control signal generated by Motor Nano.,Motor Nano,L298N Left Input,Internal,GPIO D10,PWM,8-bit PWM duty command,,0..255,,Duty updated by 30 Hz PID; carrier Hz not documented,Copper wire,Internal,Signal,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,LEFT_MOTOR_FORWARD 10,High,
SIG-0138,Left Motor Backward PWM,Digital Electrical,PWM,PWM motor-control signal generated by Motor Nano.,Motor Nano,L298N Left Input,Internal,GPIO D6,PWM,8-bit PWM duty command,,0..255,,Duty updated by 30 Hz PID; carrier Hz not documented,Copper wire,Internal,Signal,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,LEFT_MOTOR_BACKWARD 6,High,
SIG-0139,Right Motor Forward PWM,Digital Electrical,PWM,PWM motor-control signal generated by Motor Nano.,Motor Nano,L298N Right Input,Internal,GPIO D9,PWM,8-bit PWM duty command,,0..255,,Duty updated by 30 Hz PID; carrier Hz not documented,Copper wire,Internal,Signal,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,RIGHT_MOTOR_FORWARD 9,High,
SIG-0140,Right Motor Backward PWM,Digital Electrical,PWM,PWM motor-control signal generated by Motor Nano.,Motor Nano,L298N Right Input,Internal,GPIO D5,PWM,8-bit PWM duty command,,0..255,,Duty updated by 30 Hz PID; carrier Hz not documented,Copper wire,Internal,Signal,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.h,RIGHT_MOTOR_BACKWARD 5,High,
SIG-0141,Left Motor Driver Enable,Digital Electrical,GPIO,Digital enable signal for the corresponding L298N channel.,Motor Nano,L298N Left Enable,Internal,GPIO D13,GPIO,digital logic,,logic level,,Asserted HIGH during motor-controller initialization,Copper wire,Internal,Signal,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.ino,initMotorController(); LEFT_MOTOR_ENABLE 13,High,
SIG-0142,Right Motor Driver Enable,Digital Electrical,GPIO,Digital enable signal for the corresponding L298N channel.,Motor Nano,L298N Right Enable,Internal,GPIO D12,GPIO,digital logic,,logic level,,Asserted HIGH during motor-controller initialization,Copper wire,Internal,Signal,Production,Source Code,reference_my_bot/diff-drive-motor-controller/arduino-nano-firmware/ROSArduinoBridge/motor_driver.ino,initMotorController(); RIGHT_MOTOR_ENABLE 12,High,
SIG-0143,Battery Divider Output Voltage,Analog Electrical,Measurement,Scaled analog voltage at the production battery-divider midpoint.,Battery Voltage Divider,Motor Nano ADC A0,Internal,ADC A0,Analog voltage,analog voltage,,V,,Continuous analog quantity; sampled by base_bridge at 1 Hz,Copper trace/wire,Internal,FlowProperty,Production,Documentation; Hardware Definition,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.6 c16 / §3.7 p10,Medium,
SIG-0144,Left Motor Electrical Drive,Power/Energy,Motor Drive,Bidirectional H-bridge electrical drive applied to the left DC motor.,L298N Motor Driver,Left Encoder Motor,Internal,L298N Motor Output A,DC/PWM motor power,voltage/current waveform,,V; A,,Continuous/PWM-modulated energy flow,Copper wire,Internal,Energy Flow,Production,Firmware; Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.6 c9 / ACT-06,High,
SIG-0145,Right Motor Electrical Drive,Power/Energy,Motor Drive,Bidirectional H-bridge electrical drive applied to the right DC motor.,L298N Motor Driver,Right Encoder Motor,Internal,L298N Motor Output B,DC/PWM motor power,voltage/current waveform,,V; A,,Continuous/PWM-modulated energy flow,Copper wire,Internal,Energy Flow,Production,Firmware; Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.6 c9 / ACT-06,High,
SIG-0146,Sensor Nano USB Serial Bitstream,Digital Electrical,UART,115200-baud telemetry bitstream from Sensor Nano to Jetson bench bridge.,Sensor Nano,SensorNanoBridge,Internal,USB serial / CH340,UART serial,ASCII records + CRC,,,,Asynchronous multiplexed records; 115200 baud,USB cable / copper,Internal,ItemFlow,Test/Bench Only,Firmware; Source Code; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,Serial.begin(115200) / framed record emission,High,
SIG-0147,Sensor Nano I2C SDA,Digital Electrical,I2C,I2C data line connecting Sensor Nano A4/SDA to the BNO055/BMP280 board.,BNO055 / BMP280,Sensor Nano,Internal,A4 / SDA,I2C,bidirectional serial data,,,,Bus clock configured 100 kHz; not payload publication Hz,I2C bus / copper,Internal,ItemFlow,Test/Bench Only,Firmware; Hardware Definition; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,wiring header / Wire clock configuration,High,
SIG-0147,Sensor Nano I2C SDA,Digital Electrical,I2C,I2C data line connecting Sensor Nano A4/SDA to the BNO055/BMP280 board.,Sensor Nano,BNO055 / BMP280,Internal,A4 / SDA,I2C,bidirectional serial data,,,,Bus clock configured 100 kHz; not payload publication Hz,I2C bus / copper,Internal,ItemFlow,Test/Bench Only,Firmware; Hardware Definition; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,wiring header / Wire clock configuration,High,
SIG-0148,Sensor Nano I2C SCL,Digital Electrical,I2C,I2C clock line from Sensor Nano A5/SCL to the BNO055/BMP280 board.,Sensor Nano,BNO055 / BMP280,Internal,A5 / SCL,I2C,clock waveform,,,,Configured I2C clock 100 kHz,I2C bus / copper,Internal,ItemFlow,Test/Bench Only,Firmware; Hardware Definition; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,wiring header / Wire clock configuration,High,
SIG-0149,BNO055 Orientation Data,Software Data,Measurement,Fused NDOF orientation quaternion read by Sensor Nano.,BNO055,Sensor Nano,Internal,Sensor Nano I2C,I2C,quaternion,,dimensionless,50,Explicit firmware record period,I2C bus / MCU memory,Internal,ItemFlow,Test/Bench Only,Firmware; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,IMU record generation,High,
SIG-0150,BNO055 Gyroscope Data,Software Data,Measurement,Angular-rate vector read by Sensor Nano.,BNO055,Sensor Nano,Internal,Sensor Nano I2C,I2C,3-axis angular velocity,,rad/s,50,Explicit firmware record period,I2C bus / MCU memory,Internal,ItemFlow,Test/Bench Only,Firmware; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,IMU record generation,High,
SIG-0151,BNO055 Accelerometer Data,Software Data,Measurement,3-axis acceleration including gravity read by Sensor Nano.,BNO055,Sensor Nano,Internal,Sensor Nano I2C,I2C,3-axis acceleration,,m/s^2,50,Explicit firmware record period,I2C bus / MCU memory,Internal,ItemFlow,Test/Bench Only,Firmware; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,IMU record generation,High,
SIG-0152,BNO055 Magnetometer Data,Software Data,Measurement,3-axis magnetic-field measurement read by Sensor Nano.,BNO055,Sensor Nano,Internal,Sensor Nano I2C,I2C,3-axis magnetic field,,uT,10,Explicit firmware record period,I2C bus / MCU memory,Internal,ItemFlow,Test/Bench Only,Firmware; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,magnetometer record generation,High,
SIG-0153,BMP280 Pressure Data,Software Data,Measurement,Atmospheric pressure read by Sensor Nano.,BMP280,Sensor Nano,Internal,Sensor Nano I2C,I2C,pressure,,Pa,2,Explicit firmware record period,I2C bus / MCU memory,Internal,ItemFlow,Test/Bench Only,Firmware; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,barometer record generation,High,
SIG-0154,BMP280 Temperature Data,Software Data,Measurement,Temperature read by Sensor Nano.,BMP280,Sensor Nano,Internal,Sensor Nano I2C,I2C,temperature,,degC,2,Explicit firmware record period,I2C bus / MCU memory,Internal,ItemFlow,Test/Bench Only,Firmware; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,barometer record generation,High,
SIG-0155,Sensor Nano Battery ADC Voltage,Analog Electrical,Measurement,Analog battery-divider voltage presented to Sensor Nano A0.,Battery Voltage Divider,Sensor Nano ADC A0,Internal,ADC A0,Analog voltage,analog voltage,,V,,Continuous analog quantity; averaged for 5 Hz battery records,Copper wire,Internal,FlowProperty,Test/Bench Only,Firmware; Hardware Definition; Test,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,wiring header / A0 battery-divider input,High,
SIG-0156,MLX90640 I2C Bus,Digital Electrical,I2C,Physical I2C transaction stream between Raspberry Pi and MLX90640.,MLX90640,Raspberry Pi 5 / thermal_node,Internal,I2C bus 1 / address 0x33,I2C,register/frame transactions,,,,Bus clock is distinct from thermal-frame Hz; publication is 4 Hz,I2C bus / copper,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/thermal_node.py,i2c_bus / address 0x33 initialization,High,
