SignalID,Name,Category,Subcategory,Description,SentBy,ReceivedBy,Direction,Interface,Protocol,DataType,ROSMessageType,Units,Rate,RateBasis,PhysicalMedium,SystemBoundary,SysMLRepresentation,ImplementationStatus,EvidenceType,SourceFile,SourceLocation,Confidence,Notes
SIG-0117,Localisation Transform,ROS,State,map -> odom correction transform published by AMCL during localisation runs.,amcl,Host Computer,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Event-driven: published on each successful pose update,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/amcl_params.yaml,amcl ros__parameters (transform_tolerance / save_pose_rate 0.5),Medium,"Mutually exclusive with slam_toolbox, which publishes the same edge during mapping. AMCL runs at rungs 05, 06 and 14; slam_toolbox at rung 04. Receiver context: (operator visualisation)."
SIG-0118,SLAM Transform,ROS,State,map -> odom correction transform published by slam_toolbox while mapping.,slam_toolbox,dog_locator,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Event-driven: on scan-match update,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/slam_toolbox_params.yaml,slam_toolbox map_frame / odom_frame / base_frame,Medium,Alternative to AMCL; the two never run simultaneously.
SIG-0118,SLAM Transform,ROS,State,map -> odom correction transform published by slam_toolbox while mapping.,slam_toolbox,nav2 controller_server,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Event-driven: on scan-match update,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/slam_toolbox_params.yaml,slam_toolbox map_frame / odom_frame / base_frame,Medium,Alternative to AMCL; the two never run simultaneously.
SIG-0118,SLAM Transform,ROS,State,map -> odom correction transform published by slam_toolbox while mapping.,slam_toolbox,nav2 local_costmap,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Event-driven: on scan-match update,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/slam_toolbox_params.yaml,slam_toolbox map_frame / odom_frame / base_frame,Medium,Alternative to AMCL; the two never run simultaneously.
SIG-0118,SLAM Transform,ROS,State,map -> odom correction transform published by slam_toolbox while mapping.,slam_toolbox,nav2 global_costmap,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Event-driven: on scan-match update,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/slam_toolbox_params.yaml,slam_toolbox map_frame / odom_frame / base_frame,Medium,Alternative to AMCL; the two never run simultaneously.
SIG-0118,SLAM Transform,ROS,State,map -> odom correction transform published by slam_toolbox while mapping.,slam_toolbox,Host Computer,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Event-driven: on scan-match update,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/slam_toolbox_params.yaml,slam_toolbox map_frame / odom_frame / base_frame,Medium,Alternative to AMCL; the two never run simultaneously. Receiver context: (operator visualisation).
SIG-0119,Robot Kinematic Transforms,ROS,State,Moving joint transforms (wheel rotations) derived from /joint_states and the URDF.,robot_state_publisher,dog_locator,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,30,Derived: republished on each /joint_states message (30 Hz),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_description/launch/description.launch.py,robot_state_publisher Node with robot_description parameter,Medium,Rate is inherited from the /joint_states publisher rather than configured.
SIG-0119,Robot Kinematic Transforms,ROS,State,Moving joint transforms (wheel rotations) derived from /joint_states and the URDF.,robot_state_publisher,nav2 local_costmap,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,30,Derived: republished on each /joint_states message (30 Hz),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_description/launch/description.launch.py,robot_state_publisher Node with robot_description parameter,Medium,Rate is inherited from the /joint_states publisher rather than configured.
SIG-0119,Robot Kinematic Transforms,ROS,State,Moving joint transforms (wheel rotations) derived from /joint_states and the URDF.,robot_state_publisher,nav2 global_costmap,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,30,Derived: republished on each /joint_states message (30 Hz),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_description/launch/description.launch.py,robot_state_publisher Node with robot_description parameter,Medium,Rate is inherited from the /joint_states publisher rather than configured.
SIG-0119,Robot Kinematic Transforms,ROS,State,Moving joint transforms (wheel rotations) derived from /joint_states and the URDF.,robot_state_publisher,Host Computer,Internal,/tf,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,30,Derived: republished on each /joint_states message (30 Hz),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_description/launch/description.launch.py,robot_state_publisher Node with robot_description parameter,Medium,Rate is inherited from the /joint_states publisher rather than configured. Receiver context: (operator visualisation).
SIG-0120,Static Sensor Transforms,ROS,State,"Fixed transforms from base_link to the lidar, OAK-D, NoIR, thermal, mic-array and IMU frames.",robot_state_publisher,dog_locator,Internal,/tf_static,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Latched: published once at start-up,DDS/Ethernet,Internal,Signal,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",High,"Every mount origin is marked TODO(measure) in the xacro and listed in MEASURE_ME.md as an unverified placeholder, so the numeric transform values are not yet trustworthy. Frames are gated by use_lidar / use_oakd / use_noir / use_thermal / use_mic / use_imu launch arguments; use_imu defaults to false."
SIG-0120,Static Sensor Transforms,ROS,State,"Fixed transforms from base_link to the lidar, OAK-D, NoIR, thermal, mic-array and IMU frames.",robot_state_publisher,nav2 local_costmap,Internal,/tf_static,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Latched: published once at start-up,DDS/Ethernet,Internal,Signal,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",High,"Every mount origin is marked TODO(measure) in the xacro and listed in MEASURE_ME.md as an unverified placeholder, so the numeric transform values are not yet trustworthy. Frames are gated by use_lidar / use_oakd / use_noir / use_thermal / use_mic / use_imu launch arguments; use_imu defaults to false."
SIG-0120,Static Sensor Transforms,ROS,State,"Fixed transforms from base_link to the lidar, OAK-D, NoIR, thermal, mic-array and IMU frames.",robot_state_publisher,nav2 global_costmap,Internal,/tf_static,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Latched: published once at start-up,DDS/Ethernet,Internal,Signal,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",High,"Every mount origin is marked TODO(measure) in the xacro and listed in MEASURE_ME.md as an unverified placeholder, so the numeric transform values are not yet trustworthy. Frames are gated by use_lidar / use_oakd / use_noir / use_thermal / use_mic / use_imu launch arguments; use_imu defaults to false."
SIG-0120,Static Sensor Transforms,ROS,State,"Fixed transforms from base_link to the lidar, OAK-D, NoIR, thermal, mic-array and IMU frames.",robot_state_publisher,Host Computer,Internal,/tf_static,ROS 2 / DDS,,tf2_msgs/msg/TFMessage,m,,Latched: published once at start-up,DDS/Ethernet,Internal,Signal,Production,Hardware Definition,billiebot_ws/src/billiebot_description/urdf/billiebot.urdf.xacro,"sensor joint origins, lines 27-67",High,"Every mount origin is marked TODO(measure) in the xacro and listed in MEASURE_ME.md as an unverified placeholder, so the numeric transform values are not yet trustworthy. Frames are gated by use_lidar / use_oakd / use_noir / use_thermal / use_mic / use_imu launch arguments; use_imu defaults to false. Receiver context: (operator visualisation)."
SIG-0121,Robot Description,ROS,State,"URDF text expanded from the xacro at launch time, describing links, joints and sensor frames.",robot_state_publisher,Host Computer,Internal,/robot_description,ROS 2 / DDS,,std_msgs/msg/String,,,Latched: published once at start-up,DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_description/launch/description.launch.py,"ParameterValue(Command(['xacro ', xacro_file, ...]))",Medium,Verified by TC-02 in the mock test suite. Receiver context: (operator visualisation and TC-02 verification).
SIG-0122,Laser Scan,ROS,Perception,360-degree planar range scan from the RPLidar A1 in the laser_frame.,rplidar_node,slam_toolbox,Internal,/scan,ROS 2 / DDS,,sensor_msgs/msg/LaserScan,m,,Documented nominal range of approximately 5.5-8 Hz; no single rate is configured in the repository,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/lidar.yaml,rplidar_node ros__parameters (scan_mode: Standard),High,"Rate left blank deliberately: the driver's scan rate depends on motor speed and scan_mode, and the repository configures neither. BRINGUP_LADDER_ANALYSIS.md quotes approximately 5.5-8 Hz for real hardware. Topic is not remapped anywhere. Receiver context: (mapping configuration)."
SIG-0122,Laser Scan,ROS,Perception,360-degree planar range scan from the RPLidar A1 in the laser_frame.,rplidar_node,amcl,Internal,/scan,ROS 2 / DDS,,sensor_msgs/msg/LaserScan,m,,Documented nominal range of approximately 5.5-8 Hz; no single rate is configured in the repository,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/lidar.yaml,rplidar_node ros__parameters (scan_mode: Standard),High,"Rate left blank deliberately: the driver's scan rate depends on motor speed and scan_mode, and the repository configures neither. BRINGUP_LADDER_ANALYSIS.md quotes approximately 5.5-8 Hz for real hardware. Topic is not remapped anywhere. Receiver context: (localisation configuration)."
SIG-0122,Laser Scan,ROS,Perception,360-degree planar range scan from the RPLidar A1 in the laser_frame.,rplidar_node,nav2 local_costmap,Internal,/scan,ROS 2 / DDS,,sensor_msgs/msg/LaserScan,m,,Documented nominal range of approximately 5.5-8 Hz; no single rate is configured in the repository,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/lidar.yaml,rplidar_node ros__parameters (scan_mode: Standard),High,"Rate left blank deliberately: the driver's scan rate depends on motor speed and scan_mode, and the repository configures neither. BRINGUP_LADDER_ANALYSIS.md quotes approximately 5.5-8 Hz for real hardware. Topic is not remapped anywhere. Receiver context: (ObstacleLayer observation source)."
SIG-0122,Laser Scan,ROS,Perception,360-degree planar range scan from the RPLidar A1 in the laser_frame.,rplidar_node,nav2 global_costmap,Internal,/scan,ROS 2 / DDS,,sensor_msgs/msg/LaserScan,m,,Documented nominal range of approximately 5.5-8 Hz; no single rate is configured in the repository,DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/lidar.yaml,rplidar_node ros__parameters (scan_mode: Standard),High,"Rate left blank deliberately: the driver's scan rate depends on motor speed and scan_mode, and the repository configures neither. BRINGUP_LADDER_ANALYSIS.md quotes approximately 5.5-8 Hz for real hardware. Topic is not remapped anywhere. Receiver context: (ObstacleLayer observation source)."
SIG-0122,Laser Scan,ROS,Perception,"Synthetic 360-sample scan of a rectangular room, substituted for the real lidar in mock mode.",mock_scan,slam_toolbox,Internal,/scan,ROS 2 / DDS,,sensor_msgs/msg/LaserScan,m,10,Timer period in source code (rate_hz parameter default 10.0),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/mock_scan.py,scan_pub line 32; timer line 33; NUM_SAMPLES 360,High,"Room half-extents 2.5 m x 2.0 m with Gaussian range noise sigma 0.01 m; range_min 0.15, range_max 12.0. Exists so AMCL can publish map->odom and Nav2 costmaps activate without hardware. Receiver context: (mapping configuration)."
SIG-0122,Laser Scan,ROS,Perception,"Synthetic 360-sample scan of a rectangular room, substituted for the real lidar in mock mode.",mock_scan,amcl,Internal,/scan,ROS 2 / DDS,,sensor_msgs/msg/LaserScan,m,10,Timer period in source code (rate_hz parameter default 10.0),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/mock_scan.py,scan_pub line 32; timer line 33; NUM_SAMPLES 360,High,"Room half-extents 2.5 m x 2.0 m with Gaussian range noise sigma 0.01 m; range_min 0.15, range_max 12.0. Exists so AMCL can publish map->odom and Nav2 costmaps activate without hardware. Receiver context: (localisation configuration)."
SIG-0122,Laser Scan,ROS,Perception,"Synthetic 360-sample scan of a rectangular room, substituted for the real lidar in mock mode.",mock_scan,nav2 local_costmap,Internal,/scan,ROS 2 / DDS,,sensor_msgs/msg/LaserScan,m,10,Timer period in source code (rate_hz parameter default 10.0),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/mock_scan.py,scan_pub line 32; timer line 33; NUM_SAMPLES 360,High,"Room half-extents 2.5 m x 2.0 m with Gaussian range noise sigma 0.01 m; range_min 0.15, range_max 12.0. Exists so AMCL can publish map->odom and Nav2 costmaps activate without hardware."
SIG-0122,Laser Scan,ROS,Perception,"Synthetic 360-sample scan of a rectangular room, substituted for the real lidar in mock mode.",mock_scan,nav2 global_costmap,Internal,/scan,ROS 2 / DDS,,sensor_msgs/msg/LaserScan,m,10,Timer period in source code (rate_hz parameter default 10.0),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_base/billiebot_base/mock_scan.py,scan_pub line 32; timer line 33; NUM_SAMPLES 360,High,"Room half-extents 2.5 m x 2.0 m with Gaussian range noise sigma 0.01 m; range_min 0.15, range_max 12.0. Exists so AMCL can publish map->odom and Nav2 costmaps activate without hardware."
SIG-0123,Filtered Odometry,ROS,Telemetry,"EKF-fused robot pose and twist in the odom frame, the odometry source Nav2 actually consumes.",ekf_filter_node,nav2 controller_server,Internal,/odometry/filtered,ROS 2 / DDS,,nav_msgs/msg/Odometry,m,30,Configured (ekf.yaml frequency: 30.0),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/ekf.yaml,frequency: 30.0; odom0: /odom,High,"GAP-4 resolution set nav2_params odom_topic to /odometry/filtered in both bt_navigator and controller_server. two_d_mode is true. The imu0 block is commented out, so in production the EKF fuses wheel odometry alone."
SIG-0123,Filtered Odometry,ROS,Telemetry,"EKF-fused robot pose and twist in the odom frame, the odometry source Nav2 actually consumes.",ekf_filter_node,nav2 bt_navigator,Internal,/odometry/filtered,ROS 2 / DDS,,nav_msgs/msg/Odometry,m,30,Configured (ekf.yaml frequency: 30.0),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/ekf.yaml,frequency: 30.0; odom0: /odom,High,"GAP-4 resolution set nav2_params odom_topic to /odometry/filtered in both bt_navigator and controller_server. two_d_mode is true. The imu0 block is commented out, so in production the EKF fuses wheel odometry alone."
SIG-0124,Occupancy Grid Map,ROS,Perception,Occupancy grid built incrementally during a SLAM mapping run.,slam_toolbox,nav2 global_costmap,Internal,/map,ROS 2 / DDS,,nav_msgs/msg/OccupancyGrid,m,0.2,Configured (slam_toolbox_params.yaml map_update_interval: 5.0 s),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/slam_toolbox_params.yaml,map_update_interval: 5.0,High,Rate derived as 1/5.0 s. Alternative to map_server; never simultaneous with it. Receiver context: (StaticLayer).
SIG-0124,Occupancy Grid Map,ROS,Perception,Occupancy grid built incrementally during a SLAM mapping run.,slam_toolbox,Host Computer,Internal,/map,ROS 2 / DDS,,nav_msgs/msg/OccupancyGrid,m,0.2,Configured (slam_toolbox_params.yaml map_update_interval: 5.0 s),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/slam_toolbox_params.yaml,map_update_interval: 5.0,High,Rate derived as 1/5.0 s. Alternative to map_server; never simultaneous with it. Receiver context: (operator visualisation).
SIG-0124,Occupancy Grid Map,ROS,Perception,Saved apartment occupancy grid served for localisation and navigation runs.,map_server,nav2 global_costmap,Internal,/map,ROS 2 / DDS,,nav_msgs/msg/OccupancyGrid,m,,Latched (transient-local durability; map_subscribe_transient_local: true),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,map_server yaml_filename; global_costmap StaticLayer map_subscribe_transient_local,High,"Map data ships as billiebot_navigation/maps/my_apartment_v1.pgm + .yaml. README notes mock:=true does not remove the need for a map argument on rungs 05, 06 and 14. Receiver context: (StaticLayer)."
SIG-0124,Occupancy Grid Map,ROS,Perception,Saved apartment occupancy grid served for localisation and navigation runs.,map_server,amcl,Internal,/map,ROS 2 / DDS,,nav_msgs/msg/OccupancyGrid,m,,Latched (transient-local durability; map_subscribe_transient_local: true),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,map_server yaml_filename; global_costmap StaticLayer map_subscribe_transient_local,High,"Map data ships as billiebot_navigation/maps/my_apartment_v1.pgm + .yaml. README notes mock:=true does not remove the need for a map argument on rungs 05, 06 and 14."
SIG-0124,Occupancy Grid Map,ROS,Perception,Saved apartment occupancy grid served for localisation and navigation runs.,map_server,Host Computer,Internal,/map,ROS 2 / DDS,,nav_msgs/msg/OccupancyGrid,m,,Latched (transient-local durability; map_subscribe_transient_local: true),DDS/Ethernet,Internal,Signal,Production,Configuration,billiebot_ws/src/billiebot_navigation/config/nav2_params.yaml,map_server yaml_filename; global_costmap StaticLayer map_subscribe_transient_local,High,"Map data ships as billiebot_navigation/maps/my_apartment_v1.pgm + .yaml. README notes mock:=true does not remove the need for a map argument on rungs 05, 06 and 14. Receiver context: (operator visualisation)."
SIG-0125,Dog Spatial Detection,ROS,Perception,"Bounding box, confidence and 3-D position of a COCO-class dog detection in the camera optical frame.",oakd_dog_detector,dog_locator,Internal,/dog/detections_3d,ROS 2 / DDS,,billiebot_interfaces/msg/DogDetection3D,m,5,"Timer period in source code (publish_rate_hz 5.0, perception.yaml)",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/oakd_dog_detector.py,detection_pub lines 61-63; timer line 206,High,"Measured at 4.975 Hz in DT-OAK-01. One message is published per qualifying detection, so a frame with two dogs emits two messages at the same stamp. camera_frame is oakd_link_optical."
SIG-0125,Dog Spatial Detection,ROS,Perception,"Bounding box, confidence and 3-D position of a COCO-class dog detection in the camera optical frame.",oakd_dog_detector,state_fusion,Internal,/dog/detections_3d,ROS 2 / DDS,,billiebot_interfaces/msg/DogDetection3D,m,5,"Timer period in source code (publish_rate_hz 5.0, perception.yaml)",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/oakd_dog_detector.py,detection_pub lines 61-63; timer line 206,High,"Measured at 4.975 Hz in DT-OAK-01. One message is published per qualifying detection, so a frame with two dogs emits two messages at the same stamp. camera_frame is oakd_link_optical."
SIG-0125,Dog Spatial Detection,ROS,Perception,"Bounding box, confidence and 3-D position of a COCO-class dog detection in the camera optical frame.",oakd_dog_detector,oakd_preview_overlay,Internal,/dog/detections_3d,ROS 2 / DDS,,billiebot_interfaces/msg/DogDetection3D,m,5,"Timer period in source code (publish_rate_hz 5.0, perception.yaml)",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/oakd_dog_detector.py,detection_pub lines 61-63; timer line 206,High,"Measured at 4.975 Hz in DT-OAK-01. One message is published per qualifying detection, so a frame with two dogs emits two messages at the same stamp. camera_frame is oakd_link_optical. Receiver context: (bench visualisation node)."
SIG-0126,Dog Found Flag,ROS,State,Boolean asserted or cleared every detector cycle according to whether a dog was seen in that frame.,oakd_dog_detector,mission_controller,Internal,/dog/found,ROS 2 / DDS,,std_msgs/msg/Bool,,5,Timer period in source code (publish_rate_hz 5.0),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/oakd_dog_detector.py,found_pub line 64; real_detect() lines 258-260,High,"GAP-12: /dog/found has TWO publishers. This one publishes both true and false at 5 Hz; dog_locator publishes only true. mission_controller therefore sees an interleaved stream, which BRINGUP_LADDER_ANALYSIS.md identifies as a cause of PATROL/TRACK_OBSERVE flapping."
SIG-0126,Dog Found Flag,ROS,State,Boolean asserted whenever a detection is successfully transformed into the map frame.,dog_locator,mission_controller,Internal,/dog/found,ROS 2 / DDS,,std_msgs/msg/Bool,,,Event-driven: one message per successfully transformed detection (bounded by the 5 Hz detection rate),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/dog_locator.py,found_pub line 35; detection_callback() lines 398-400,High,"Publishes true only -- it never emits false on loss, which is the second half of GAP-12."
SIG-0127,Dog Map Pose,ROS,Perception,Dog position transformed from the camera optical frame into the map frame via tf2.,dog_locator,state_fusion,Internal,/dog/pose_map,ROS 2 / DDS,,geometry_msgs/msg/PoseStamped,m,,Event-driven: one message per detection that passes the confidence gate and transforms successfully (bounded by 5 Hz),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/dog_locator.py,pose_pub line 34; detection_callback() lines 385-396,High,"min_confidence 0.5. TF lookup timeout is 0.1 s and a TransformException is only logged at debug level, so failures are silent. Orientation is fixed at identity."
SIG-0127,Dog Map Pose,ROS,Perception,Dog position transformed from the camera optical frame into the map frame via tf2.,dog_locator,approach_dog_server,Internal,/dog/pose_map,ROS 2 / DDS,,geometry_msgs/msg/PoseStamped,m,,Event-driven: one message per detection that passes the confidence gate and transforms successfully (bounded by 5 Hz),DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/dog_locator.py,pose_pub line 34; detection_callback() lines 385-396,High,"min_confidence 0.5. TF lookup timeout is 0.1 s and a TransformException is only logged at debug level, so failures are silent. Orientation is fixed at identity."
SIG-0128,Thermal Image,ROS,Perception,32x24 calibrated temperature frame published as a 32FC1 image.,thermal_node,thermal_colorizer,Internal,/thermal/image,ROS 2 / DDS,,sensor_msgs/msg/Image,degC,4,"Timer period in source code (publish_rate_hz 4.0, perception.yaml)",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/thermal_node.py,image_pub line 38; publish_thermal_image() lines 97-108,High,No production node subscribes to this topic. Measured at 3.932 Hz in UT-THM-01 with very low period variance. step is 128 bytes; frame_id thermal_link_optical. Receiver context: (bench visualisation node).
SIG-0128,Thermal Image,ROS,Perception,32x24 calibrated temperature frame published as a 32FC1 image.,thermal_node,Host Computer,Internal,/thermal/image,ROS 2 / DDS,,sensor_msgs/msg/Image,degC,4,"Timer period in source code (publish_rate_hz 4.0, perception.yaml)",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/thermal_node.py,image_pub line 38; publish_thermal_image() lines 97-108,High,No production node subscribes to this topic. Measured at 3.932 Hz in UT-THM-01 with very low period variance. step is 128 bytes; frame_id thermal_link_optical. Receiver context: (operator visualisation).
SIG-0129,Thermal Warm Blob,ROS,Perception,"Centroid, area and temperature statistics of the warm region that may correspond to the dog.",thermal_node,state_fusion,Internal,/thermal/blob,ROS 2 / DDS,,billiebot_interfaces/msg/ThermalBlob,degC,,"Event-driven: published only when the warm-pixel count reaches min_blob_area (8), bounded by the 4 Hz frame rate",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/thermal_node.py,blob_pub line 39; detect_warm_blob() lines 110-137,High,"Not published at all when no warm pixels are found, so the topic rate is data-dependent. is_dog_candidate is set from the same area test that already gated publication, so it is always true in practice."
SIG-0130,NoIR Image,ROS,Perception,640x480 rgb8 frame from the Pi Camera 3 NoIR for low-light observation.,noir_cam_node,image_quality_monitor,Internal,/noir/image,ROS 2 / DDS,,sensor_msgs/msg/Image,,5,"Timer period in source code (publish_rate_hz 5.0, perception.yaml)",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/noir_cam_node.py,image_pub line 75; real_publish() capture and publish,High,"No production node subscribes. The night-detection path (SYS-PER-5) is open: there is no NoIR-based detector, and no IR illuminator exists. frame_id noir_link_optical. Receiver context: (bench analysis node)."
SIG-0130,NoIR Image,ROS,Perception,640x480 rgb8 frame from the Pi Camera 3 NoIR for low-light observation.,noir_cam_node,Host Computer,Internal,/noir/image,ROS 2 / DDS,,sensor_msgs/msg/Image,,5,"Timer period in source code (publish_rate_hz 5.0, perception.yaml)",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/noir_cam_node.py,image_pub line 75; real_publish() capture and publish,High,"No production node subscribes. The night-detection path (SYS-PER-5) is open: there is no NoIR-based detector, and no IR illuminator exists. frame_id noir_link_optical. Receiver context: (operator visualisation)."
SIG-0131,Classified Audio Event,ROS,Perception,"YAMNet-classified acoustic event with confidence, direction of arrival and energy level.",audio_classifier,state_fusion,Internal,/audio/events,ROS 2 / DDS,,billiebot_interfaces/msg/AudioEvent,deg,,Event-driven: emitted only when a cycle passes both the energy and confidence gates; the classifier cycle itself runs at 2 Hz,DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/audio_classifier.py,event_pub line 126; _publish_event(),High,"Rate deliberately blank: /audio/events is sparse by design, which is why /bench/audio_classifier/status exists to measure the processing cadence separately. doa_deg is fetched per event over USB control transfer. mission_controller only logs the DoA on BARK during PATROL; SYS-FND-2 re-prioritisation is not implemented."
SIG-0131,Classified Audio Event,ROS,Perception,"YAMNet-classified acoustic event with confidence, direction of arrival and energy level.",audio_classifier,mission_controller,Internal,/audio/events,ROS 2 / DDS,,billiebot_interfaces/msg/AudioEvent,deg,,Event-driven: emitted only when a cycle passes both the energy and confidence gates; the classifier cycle itself runs at 2 Hz,DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/audio_classifier.py,event_pub line 126; _publish_event(),High,"Rate deliberately blank: /audio/events is sparse by design, which is why /bench/audio_classifier/status exists to measure the processing cadence separately. doa_deg is fetched per event over USB control transfer. mission_controller only logs the DoA on BARK during PATROL; SYS-FND-2 re-prioritisation is not implemented."
SIG-0132,Fused Dog State,ROS,State,"Fused behavioural state estimate with confidence, map position, room, context vector and stress proxy.",state_fusion,dog_logger,Internal,/billie/state,ROS 2 / DDS,,billiebot_interfaces/msg/DogState,,2,"Timer period in source code (publish_rate_hz 2.0, cognition.yaml)",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,state_pub line 89; timer lines 93-95,High,The Behavior-AI contract topic (SYS-STL-3). States are NOT_FOUND / SLEEPING / RESTING / ACTIVE / BARKING / EATING.
SIG-0132,Fused Dog State,ROS,State,"Fused behavioural state estimate with confidence, map position, room, context vector and stress proxy.",state_fusion,mission_controller,Internal,/billie/state,ROS 2 / DDS,,billiebot_interfaces/msg/DogState,,2,"Timer period in source code (publish_rate_hz 2.0, cognition.yaml)",DDS/Ethernet,Internal,Signal,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/state_fusion.py,state_pub line 89; timer lines 93-95,High,The Behavior-AI contract topic (SYS-STL-3). States are NOT_FOUND / SLEEPING / RESTING / ACTIVE / BARKING / EATING.
